10.44442319134494	-75.39186377727724
10.444423269832715	-75.39179981872915
10.444359961024201	-75.39179973944259
10.443410328866323	-75.3917985502049
10.443410407333511	-75.39173459186337
10.444423348307678	-75.39173586018055
10.444424680421994	-75.39064856477682
10.444424445612023	-75.39084044044695
10.444361136796228	-75.3908403613545
10.444360901872413	-75.39103223698123
10.444297593057817	-75.39103215785047
10.444297514724745	-75.39109611637878
10.444360823538856	-75.39109619552248
10.4443604316789	-75.39141598822104
10.444297122867216	-75.39141590901262
10.44429743637886	-75.39116007490655
10.44423412756499	-75.39115999575043
10.444234205910389	-75.39109603723557
10.444233814055286	-75.39141582980473
10.4441705052431	-75.39141575059732
10.444170583639256	-75.39135179209745
10.444170426834132	-75.39147970909669
10.444233735645835	-75.39147978831703
10.444233657223572	-75.39154374682883
10.444107039600892	-75.39154358836277
10.444107118022181	-75.39147962987686
10.444107039600892	-75.39154358836277
10.443727186726836	-75.39154311297678
10.443727265145213	-75.39147915456851
10.443727186726836	-75.39154311297678
10.443663877913613	-75.39154303374755
10.443664034736587	-75.3914151169564
10.4434741082925	-75.3914148793494
10.443474029888876	-75.39147883770642
10.443600647517545	-75.39147899613644
10.44360056910014	-75.39154295451883
10.443410642658215	-75.39154271683572
10.443410877867633	-75.39135084180351
10.443474186683316	-75.39135092099188
10.443474265061322	-75.39128696263386
10.443410956245154	-75.39128688345842
10.443411347940614	-75.39096709172541
10.443474656759209	-75.39096717083613
10.443474735060358	-75.39090321247507
10.443411426241278	-75.3909031333773
10.443411504529134	-75.39083917502866
10.44353812216801	-75.39083933319885
10.443538278707228	-75.39071141644833
10.44360158752726	-75.3907114955083
10.44360166577814	-75.39064753711932
10.443475048136857	-75.39064737902576
10.443474891624225	-75.39077529575142
10.443411582804176	-75.39077521667953
10.443411817552454	-75.39058334162908
10.443665052836959	-75.39058365776445
10.443665131062703	-75.39051969936153
10.443411895776261	-75.39051938327793
10.443411973987258	-75.39045542492626
10.443728518097107	-75.39045581996733
10.443728439883687	-75.39051977838369
10.443728518097107	-75.39045581996733
10.444045062200676	-75.39045621502103
10.444044983984835	-75.39052017350211
10.444045062200676	-75.39045621502103
10.444298297479007	-75.3904565310731
10.444298375683974	-75.39039257253974
10.443412052185447	-75.39039146657409
10.443412130370824	-75.39032750822142
10.44436176269606	-75.39032869299429
10.444361606297965	-75.39045661008737
10.444424915116668	-75.39045668910217
10.444424758666361	-75.39058460621911
10.444425149696045	-75.39026481342293
10.443348899719222	-75.39026347090036
10.443347255415468	-75.39160659593914
10.444296887598972	-75.39160778458685
10.444297044457278	-75.39147986753787
10.444360353268477	-75.39147994675922
10.444360117960343	-75.39167182237077
10.443347176974385	-75.39167055426876
10.443346941574282	-75.39186242925453
10.444359882536913	-75.39186369797773
